Symbol,Company Name,Market Cap,% Change,Volume,Revenue
FNVT,Finnovate Acquisition Corp.,101.85M,0.09%,183765,-
SFBC,"Sound Financial Bancorp, Inc.",101.08M,-0.25%,207,41.05M
MDBH,"MDB Capital Holdings, LLC Class A common",100.73M,-1.40%,7829,6.09M
FTII,FutureTech II Acquisition Corp.,100.64M,-,881,-
ATMV,AlphaVest Acquisition Corp,100.07M,-,52,-
FNWD,Finward Bancorp,99.73M,0.56%,2659,68.25M
CNGL,Canna-Global Acquisition Corp,99.49M,0.18%,-,-
GAMC,Golden Arrow Merger Corp.,99.10M,-,50,-
PWUP,PowerUp Acquisition Corp.,98.95M,-0.05%,113244,-
PROP,Prairie Operating Co.,98.86M,-0.89%,27296,-
BSBK,Bogota Financial Corp.,98.60M,-1.33%,7657,19.16M
TENK,TenX Keane Acquisition Ordinary Share,98.44M,-,2087,-
PROV,"Provident Financial Holdings, Inc.",97.46M,-0.92%,3575,40.35M
PMGM,Priveterra Acquisition Corp.,97.22M,-0.18%,-,-
RVSB,"Riverview Bancorp, Inc.",96.69M,1.10%,18172,53.32M
BLAC,Bellevue Life Sciences Acquisition Corp.,96.44M,-,17,-
QDRO,Quadro Acquisition One Corp.,96.34M,-4.28%,101,-
BOWN,Bowen Acquisition Corp,95.42M,-0.19%,702,-
TBMC,Trailblazer Merger Corporation I,95.20M,0.24%,629,-
OSI,Osiris Acquisition Corp.,94.56M,-,11203,-
RBKB,"Rhinebeck Bancorp, Inc.",94.12M,-,3621,42.48M
SBFG,"SB Financial Group, Inc.",94.01M,-1.93%,1147,56.10M
HSPO,Horizon Space Acquisition I Corp.,93.66M,0.28%,88937,-
PFX,PhenixFIN Corporation,92.76M,-0.35%,5445,21.15M
APAC,StoneBridge Acquisition Corporation,92.75M,-22.61%,3,-
GODN,Golden Star Acquisition Corporation,92.36M,-,6,-
RWOD,Redwoods Acquisition Corp.,91.98M,11.17%,4,-
DISA,Disruptive Acquisition Corporation I,91.68M,-1.66%,263,-
FCAP,"First Capital, Inc.",91.66M,-1.15%,734,41.66M
GLAC,Global Lights Acquisition Corp,91.32M,0.05%,428,-
HMNF,"HMN Financial, Inc.",91.30M,3.19%,2528,39.84M
QETA,Quetta Acquisition Corporation,91.13M,-,82,-
BLEU,bleuacacia ltd,91.12M,0.09%,501,-
SRBK,"SR Bancorp, Inc.",90.80M,0.79%,11688,-
EAC,Edify Acquisition Corp.,89.40M,-4.94%,13824,-
GLLI,Globalink Investment Inc.,89.25M,0.09%,1493,-
ARYD,ARYA Sciences Acquisition Corp IV,89.10M,0.09%,2501,-
IROH,Iron Horse Acquisitions Corp.,88.90M,0.10%,25337,-
AACI,Armada Acquisition Corp. I,88.64M,-,1,-
DYCQ,DT Cloud Acquisition Corporation,88.35M,-,2,-
ONYX,Onyx Acquisition Co. I,87.40M,-0.63%,102476,-
ACAB,Atlantic Coastal Acquisition Corp. II,87.31M,-0.37%,-,-
ALTU,Altitude Acquisition Corp.,87.30M,-,105,-
USCT,Roth CH Acquisition Co,87.03M,0.18%,1199,-
TMTC,TMT Acquisition Corp,86.94M,-,-,-
XFIN,ExcelFin Acquisition Corp.,86.27M,-,500,-
IVCP,Swiftmerge Acquisition Corp.,86.20M,-,2,-
GLST,"Global Star Acquisition, Inc.",86.09M,-0.09%,63615,-
BITE,Bite Acquisition Corp.,85.66M,0.08%,501,-
IMAQ,International Media Acquisition Corp.,85.30M,0.18%,44,-
BHAC,Focus Impact BH3 Acquisition Co.,84.33M,0.05%,25203,-
DUET,DUET Acquisition Corp.,84.14M,-0.27%,475,-
DMYY,"dMY Squared Technology Group, Inc.",84.04M,0.19%,219,-
OPOF,Old Point Financial Corporation,83.72M,-0.30%,4598,60.88M
AITR,AI TRANSPORTATION ACQUISITION CORP,82.72M,-0.39%,398343,-
OCAX,OCA Acquisition Corp.,82.72M,-,1,-
EMCG,Embrace Change Acquisition Corp,82.47M,-0.09%,77800,-
FOA,Finance Of America Companies Inc.,82.43M,-1.61%,39455,52.11M
GBBK,Global Blockchain Acquisition Corp.,82.29M,-,7722,-
JVSA,JVSPAC Acquisition Corp.,82.00M,0.10%,20899,-
AEAE,AltEnergy Acquisition Corp.,81.99M,0.81%,456,-
BRLS,Borealis Foods Inc.,81.90M,-4.19%,-,33.39M
BACA,Berenson Acquisition Corp. I,81.57M,-,-,-
PUCK,Goal Acquisitions Corp.,81.57M,-,74,-
FLFV,Feutune Light Acquisition Corporation,81.46M,-0.09%,116695,-
ASCB,A SPAC II Acquisition Corporation,81.21M,0.18%,685,-
BUJA,Bukit Jalil Global Acquisition 1 Ltd,81.11M,-0.19%,428,-
BAYA,Bayview Acquisition Corp,81.00M,-,1,-
OAKU,Oak Woods Acquisition Corporation,80.28M,-0.37%,12,-
LATG,Chenghe Acquisition I Co.,80.26M,-0.09%,171,-
WEL,Integrated Wellness Acquisition Corp,80.14M,-0.62%,137,-
LIBY,Liberty Resources Acquisition Corp.,79.76M,-,1,-
GTAC,Global Technology Acquisition Corp. I,79.34M,1.73%,-,-
CETU,Cetus Capital Acquisition Corp.,79.16M,-0.10%,64000,-
RFAC,RF Acquisition Corp.,78.30M,-,4,-
TCOA,Zalatoris Acquisition Corp,77.95M,-0.09%,929,-
IRAA,Iris Acquisition Corp,77.67M,-,139,-
MGYR,"Magyar Bancorp, Inc.",76.85M,-0.17%,330,30.24M
CULL,"Cullman Bancorp, Inc.",76.27M,0.19%,1,17.00M
SWSS,Clean Energy Special Situations Corp,75.66M,-1.01%,102,-
TBNK,Territorial Bancorp Inc.,75.56M,0.47%,7351,49.65M
INAQ,Insight Acquisition Corp.,75.40M,-,663,-
FEXD,Fintech Ecosystem Development Corp.,75.05M,0.18%,15235,-
ATMC,AlphaTime Acquisition Corp,74.92M,-,37557,-
FRLA,Fortune Rise Acquisition Corporation,74.91M,-0.09%,-,-
SSBI,Summit State Bank,74.76M,1.64%,1034,52.46M
TRON,Corner Growth Acquisition Corp. 2,74.64M,0.17%,4,-
TETE,Technology & Telecommunication Acquisition Corporation,74.63M,0.09%,305,-
GDST,Goldenstone Acquisition Limited,74.53M,0.37%,3394,-
GRYP,Gryphon Digital Mining Inc.,74.37M,-7.29%,12589,2.17M
CBRG,Chain Bridge I,74.19M,-0.36%,1205,-
BWAQ,Blue World Acquisition Corporation,73.68M,0.09%,50,-
PBHC,"Pathfinder Bancorp, Inc.",72.89M,0.19%,10286,42.12M
FORL,Four Leaf Acquisition Corporation,72.61M,-,40000,-
VHAQ,Viveon Health Acquisition Corp.,71.87M,-3.05%,-,-
AUBN,"Auburn National Bancorporation, Inc.",71.62M,1.59%,1,33.28M
FHLT,Future Health ESG Corp.,71.06M,-,1790,-
MSSA,Metal Sky Star Acquisition Corporation,70.93M,-0.36%,2,-
SIEB,Siebert Financial Corp.,70.85M,-1.11%,2640,65.55M
UBCP,"United Bancorp, Inc.",70.70M,1.76%,3255,30.25M
GMFI,Aetherium Acquisition Corp.,70.02M,2.46%,541,-
SEPA,SEP Acquisition Corp.,68.80M,9.72%,-,-
DIST,Distoken Acquisition Corporation,68.48M,-1.30%,3,-
NVAC,NorthView Acquisition Corporation,67.81M,-,-,-
MAQC,Maquia Capital Acquisition Corporation,67.66M,0.09%,1623,-
IOR,"Income Opportunity Realty Investors, Inc.",67.11M,-,516,-
ROCL,Roth Ch Acquisition V Co.,67.02M,-,110,-
PTWO,"Pono Capital Two, Inc.",65.88M,-,6,-
KYCH,Keyarch Acquisition Corporation,65.60M,-0.28%,638,-
LSBK,"Lake Shore Bancorp, Inc.",65.02M,-0.17%,425,28.43M
CLOE,Clover Leaf Capital Corp.,64.89M,-2.89%,109,-
AFAR,Aura FAT Projects Acquisition Corp,63.89M,0.18%,135,-
NBST,Newbury Street Acquisition Corporation,63.20M,0.19%,4300,-
TCBC,"TC Bancshares, Inc.",60.97M,-0.37%,119,15.55M
IGTA,Inception Growth Acquisition Limited,60.61M,-0.14%,231,-
VBFC,Village Bank and Trust Financial Corp.,60.54M,-0.33%,3,25.69M
ACAC,Acri Capital Acquisition Corporation,60.34M,-0.27%,518,-
BNIX,Bannix Acquisition Corp.,59.83M,0.09%,1,-
LRFC,Logan Ridge Finance Corporation,59.75M,-1.15%,2059,20.30M
HAIA,Healthcare AI Acquisition Corp.,59.30M,0.27%,204,-
FUSB,"First US Bancshares, Inc.",57.41M,-3.19%,5425,39.99M
IROQ,"IF Bancorp, Inc.",57.20M,0.29%,1254,22.35M
BHM,"Bluerock Homes Trust, Inc.",56.26M,-,3407,40.31M
CLST,"Catalyst Bancorp, Inc.",56.18M,-,574,8.96M
AAME,Atlantic American Corporation,55.49M,3.32%,3153,185.28M
CCTS,Cactus Acquisition Corp. 1 Limited,55.47M,-0.18%,3,-
PEPL,PepperLime Health Acquisition Corporation,55.15M,0.37%,1654,-
HHGC,HHG Capital Corporation,55.10M,0.74%,8006,-
MBTC,Nocturne Acquisition Corporation,54.51M,9.81%,-,-
ESAC,ESGEN Acquisition Corporation,54.42M,-3.25%,30002,-
RACY,Relativity Acquisition Corp.,54.04M,18.81%,-,-
PLTN,Plutonian Acquisition Corp.,53.56M,-0.28%,39409,-
BAFN,BayFirst Financial Corp.,53.40M,-0.15%,2242,71.19M
BRAC,Broad Capital Acquisition Corp.,52.83M,-0.04%,501,-
SDIG,"Stronghold Digital Mining, Inc.",52.32M,5.00%,4345,76.63M
CLRC,ClimateRock,52.24M,-0.09%,1,-
BYFC,Broadway Financial Corporation,52.15M,0.36%,4763,32.11M
BOTJ,"Bank of the James Financial Group, Inc.",51.79M,-0.44%,167,43.33M
HNNA,"Hennessy Advisors, Inc.",51.50M,-0.89%,352,24.02M
NICK,"Nicholas Financial, Inc.",50.66M,-0.24%,2147,27.06M
NSTS,"NSTS Bancorp, Inc.",50.34M,-,4755,7.10M
BRBS,"Blue Ridge Bankshares, Inc.",49.92M,3.59%,242429,109.48M
AQU,Aquaron Acquisition Corp.,49.27M,0.09%,27246,-
CFSB,"CFSB Bancorp, Inc.",49.21M,-,4,8.41M
BREZ,Breeze Holdings Acquisition Corp.,49.10M,-2.39%,5196,-
ICMB,"Investcorp Credit Management BDC, Inc.",48.95M,-1.48%,1052,25.75M
VSAC,Vision Sensing Acquisition Corp.,48.82M,-0.62%,12261,-
WTMA,Welsbach Technology Metals Acquisition Corp.,48.58M,-0.18%,1200,-
SHFS,"SHF Holdings, Inc.",47.97M,3.41%,9124,16.66M
ICCH,"ICC Holdings, Inc.",47.71M,0.33%,8431,81.12M
MARX,Mars Acquisition Corp.,47.69M,-,3746,-
HUDA,Hudson Acquisition I Corp.,47.34M,-,4249,-
AOGO,Arogo Capital Acquisition Corp.,47.02M,0.37%,100,-
WINV,WinVest Acquisition Corp.,45.96M,-0.98%,3448,-
BCOW,"1895 Bancorp of Wisconsin, Inc.",44.36M,-3.03%,5120,13.76M
MACA,Moringa Acquisition Corp,44.08M,-0.09%,162,-
INTE,Integral Acquisition Corporation 1,44.07M,0.37%,354,-
ASRV,"AmeriServ Financial, Inc.",44.07M,-,20813,53.41M
ENCP,Energem Corp.,43.67M,-0.70%,173,-
YOTA,Yotta Acquisition Corporation,43.39M,4.66%,-,-
TURN,180 Degree Capital Corp.,43.20M,-0.46%,1260,-7.89M
KACL,Kairous Acquisition Corp. Limited,43.17M,0.51%,8,-
TCBS,"Texas Community Bancshares, Inc.",43.02M,0.79%,3299,10.93M
FSEA,First Seacoast Bancorp,42.96M,1.77%,28970,13.62M
GROW,"U.S. Global Investors, Inc.",42.60M,1.15%,63,12.89M
CPBI,"Central Plains Bancshares, Inc.",42.34M,-,17079,-
ASCA,A SPAC I Acquisition Corp.,42.11M,0.35%,7,-
PBM,Psyence Biomedical Ltd.,42.09M,24.51%,24502820,-
ACBA,Ace Global Business Acquisition Limited,41.86M,1.45%,205,-
TGVC,TG Venture Acquisition Corp.,41.75M,2.59%,176,-
AIB,AIB Acquisition Corporation,41.72M,-1.20%,111,-
DHAC,Digital Health Acquisition Corp.,41.59M,-0.69%,3423,-
OTEC,OceanTech Acquisitions I Corp.,41.10M,0.43%,-,-
MGLD,"The Marygold Companies, Inc.",40.22M,-3.02%,3392,33.87M
MCAF,Mountain Crest Acquisition Corp. IV,40.07M,-6.57%,3104,-
FGF,Fundamental Global Inc.,39.72M,7.58%,15357,24.80M
ADRT,Ault Disruptive Technologies Corporation,39.49M,3.10%,5336,-
HFBL,"Home Federal Bancorp, Inc. of Louisiana",39.33M,-5.44%,380,22.41M
KINS,"Kingstone Companies, Inc.",39.27M,-0.62%,4727,144.68M
QOMO,Qomolangma Acquisition Corp.,38.94M,-0.55%,-,-
NOVV,Nova Vision Acquisition Corporation,38.49M,-,1,-
HYW,Hywin Holdings Ltd.,37.80M,3.05%,2879,288.92M
WAVS,Western Acquisition Ventures Corp.,37.63M,-,250,-
CERO,CERo Therapeutics Holdings Inc.,36.47M,20.78%,5813202,-
RAND,Rand Capital Corporation,36.11M,0.29%,2219,7.34M
DECA,Denali Capital Acquisition Corp.,35.77M,-17.38%,51569,-
PBBK,"PB Bankshares, Inc.",35.70M,-1.33%,696,12.95M
GREE,Greenidge Generation Holdings Inc.,35.23M,3.10%,5110,42.37M
AVHI,Achari Ventures Holdings Corp. I,34.90M,-,-,-
MCAG,Mountain Crest Acquisition Corp. V,34.24M,0.09%,-,-
OPHC,"OptimumBank Holdings, Inc.",32.63M,0.22%,15049,20.70M
STI,Solidion Technology Inc,32.30M,36.60%,179125,19.04K
ABTS,Abits Group Inc.,32.00M,2.20%,-,131.28K
AGBA,AGBA Acquisition Limited,31.47M,-5.71%,13012,-
HUIZ,Huize Holding Limited,31.31M,11.35%,20155,1.22B
KFFB,Kentucky First Federal Bancorp,31.30M,-3.01%,4951,7.54M
FUFU,BitFuFu Inc.,31.09M,-22.23%,12168,250.64M
QTI,"QT Imaging Holdings, Inc.",30.56M,-,2193672,708.24K
BTM,Bitcoin Depot Inc.,30.22M,-0.42%,1673,1.19B
BENF,Beneficient,29.84M,7.90%,2063701,-160.64M
SWIN,Solowin Holdings Ordinary Share,29.56M,-35.64%,3480,4.45M
PPHP,PHP Ventures Acquisition Corp.,28.75M,2.08%,-,-
SWAG,Stran & Company Inc,25.82M,-1.42%,27592,70.86M
ADOC,Edoc Acquisition Corp.,25.24M,-0.12%,221,-
CWD,CaliberCos Inc.,24.90M,2.56%,2380,88.46M
BTCS,BTCS Inc.,24.64M,6.08%,7245,1.28M
MIGI,"Mawson Infrastructure Group, Inc.",23.64M,13.60%,21322,46.41M
GBNY,"Generations Bancorp NY, Inc.",23.48M,-,537,11.09M
SAI,SAI.TECH Global Corporation,22.61M,-1.73%,35850,8.29M
TCJH,Top KingWin Ltd,22.42M,-1.94%,29065,3.12M
RMCO,Royalty Management Holding Corporation,20.50M,9.72%,6200,239.05K
EQS,"Equus Total Return, Inc.",20.21M,-0.04%,2954,60.00K
GRDI,GRIID Infrastructure Inc.,19.07M,7.19%,2770,27.21M
PT,Pintec Technology Holdings Limited,18.90M,-2.11%,132741,9.65M
LBBB,Lakeshore Acquisition II Corp.,18.30M,3.19%,3438,-
GLBZ,Glen Burnie Bancorp,18.18M,-0.47%,3588,13.84M
NISN,"Nisun International Enterprise Development Group Co., Ltd",17.32M,2.29%,92850,243.07M
SVMH,SRIVARU Holding Limited,17.30M,-3.22%,559137,112.41K
MCVT,"Mill City Ventures III, Ltd.",17.11M,3.47%,1412,2.51M
PNBK,"Patriot National Bancorp, Inc.",15.82M,-,3,26.35M
MEGL,Magic Empire Global Limited,14.99M,-3.27%,13203,1.20M
CNFR,"Conifer Holdings, Inc.",14.83M,-10.00%,6121,106.12M
COHN,Cohen & Company Inc.,14.12M,21.40%,40075,82.98M
PWM,Prestige Wealth Inc.,13.28M,-5.42%,21675,348.53K
HNRA,HNR Acquisition Corp,9.95M,-1.55%,4815,-
PAPL,Pineapple Financial Inc.,9.88M,-4.91%,16757,2.18M
AAMC,Altisource Asset Management Corporation,9.80M,3.81%,1237,5.63M
AIHS,Senmiao Technology Limited,9.66M,-,5769,7.30M
CURO,CURO Group Holdings Corp.,8.92M,-5.26%,569175,517.39M
ATIF,ATIF Holdings Limited,8.86M,-7.61%,1157,2.28M
CARV,"Carver Bancorp, Inc.",8.67M,4.82%,5172,27.57M
AINC,Ashford Inc.,7.91M,-7.52%,13576,737.46M
SNTG,Sentage Holdings Inc.,7.10M,3.69%,213,-16.04K
LMFA,"LM Funding America, Inc.",6.82M,0.42%,77848,10.05M
OXBR,Oxbridge Re Holdings Limited,5.28M,-3.13%,11617,-4.10M
LGHL,Lion Group Holding Ltd.,3.69M,-4.95%,622,15.18M
RELI,"Reliance Global Group, Inc.",2.10M,-9.09%,251,14.57M
NCPL,Netcapital Inc.,2.01M,-5.99%,655965,8.94M
TIRX,Tian Ruixiang Holdings Ltd,1.85M,6.53%,313,1.13M
DXF,Dunxin Financial Holdings Limited,1.32M,-1.10%,52986,-2.77M
AIMAU,Aimfinity Investment Corp. I,23.39K,13.88%,1660,-
